flight_type,flight,airlineCode,airlineName,flightNumber,flightId,otherAirport,otherCity,terminal,gate,carousel,scheduledTime,estimatedTime,actualTime,status,statusText,aircraftIata,aircraftIcao,aircraftModel,registration,duration,serviceType,codeshares,numCodeshares
arrivals,AS698,AS,Alaska Airlines,698,245671480,SEA,Seattle,6,67,,2026-04-30T15:45:00-07:00,2026-04-30T15:45:00-07:00,,SC,Scheduled,7M8,B38M,Boeing 737MAX 8 Passenger,N803AK,175,J,BA7620|TN2436,2
arrivals,AS698,AS,Alaska Airlines,698,245671480,SEA,Seattle,6,67,,2026-04-30T15:45:00-07:00,2026-04-30T15:45:00-07:00,,SC,Scheduled,7M8,B38M,Boeing 737MAX 8 Passenger,N803AK,175,J,BA7620|TN2436,2
arrivals,AS698,AS,Alaska Airlines,698,245671480,SEA,Seattle,6,67,,2026-04-30T15:45:00-07:00,2026-04-30T15:45:00-07:00,,SC,Scheduled,7M8,B38M,Boeing 737MAX 8 Passenger,N803AK,175,J,BA7620|TN2436,2
arrivals,DL428,DL,Delta Air Lines,428,245671616,LIH,"Lihue, Kauai",3,26A,,2026-04-30T15:45:00-07:00,2026-04-30T15:45:00-07:00,,ON,On Time,321,A21N,Airbus A321neo,N522DA,355,J,AF2575|AM3740|KL6933|LA6310|VS4145,5
arrivals,DL428,DL,Delta Air Lines,428,245671616,LIH,"Lihue, Kauai",3,26A,,2026-04-30T15:45:00-07:00,2026-04-30T15:45:00-07:00,,ON,On Time,321,A21N,Airbus A321neo,N522DA,355,J,AF2575|AM3740|KL6933|LA6310|VS4145,5
arrivals,DL428,DL,Delta Air Lines,428,245671616,LIH,"Lihue, Kauai",3,26A,,2026-04-30T15:45:00-07:00,2026-04-30T15:45:00-07:00,,ON,On Time,321,A21N,Airbus A321neo,N522DA,355,J,AF2575|AM3740|KL6933|LA6310|VS4145,5
arrivals,DL428,DL,Delta Air Lines,428,245671616,LIH,"Lihue, Kauai",3,26A,,2026-04-30T15:45:00-07:00,2026-04-30T15:45:00-07:00,,ON,On Time,321,A21N,Airbus A321neo,N522DA,355,J,AF2575|AM3740|KL6933|LA6310|VS4145,5
arrivals,DL428,DL,Delta Air Lines,428,245671616,LIH,"Lihue, Kauai",3,26A,,2026-04-30T15:45:00-07:00,2026-04-30T15:45:00-07:00,,ON,On Time,321,A21N,Airbus A321neo,N522DA,355,J,AF2575|AM3740|KL6933|LA6310|VS4145,5
arrivals,DL428,DL,Delta Air Lines,428,245671616,LIH,"Lihue, Kauai",3,26A,,2026-04-30T15:45:00-07:00,2026-04-30T15:45:00-07:00,,ON,On Time,321,A21N,Airbus A321neo,N522DA,355,J,AF2575|AM3740|KL6933|LA6310|VS4145,5
arrivals,DL1438,DL,Delta Air Lines,1438,245671628,SJC,San Jose,3,37A,,2026-04-30T15:45:00-07:00,2026-04-30T15:45:00-07:00,,ON,On Time,319,A319,Airbus A319,N324NB,74,J,AM3892|CI9876|KL5086|VS4187|WS6523,5
arrivals,DL1438,DL,Delta Air Lines,1438,245671628,SJC,San Jose,3,37A,,2026-04-30T15:45:00-07:00,2026-04-30T15:45:00-07:00,,ON,On Time,319,A319,Airbus A319,N324NB,74,J,AM3892|CI9876|KL5086|VS4187|WS6523,5
arrivals,DL1438,DL,Delta Air Lines,1438,245671628,SJC,San Jose,3,37A,,2026-04-30T15:45:00-07:00,2026-04-30T15:45:00-07:00,,ON,On Time,319,A319,Airbus A319,N324NB,74,J,AM3892|CI9876|KL5086|VS4187|WS6523,5
arrivals,DL1438,DL,Delta Air Lines,1438,245671628,SJC,San Jose,3,37A,,2026-04-30T15:45:00-07:00,2026-04-30T15:45:00-07:00,,ON,On Time,319,A319,Airbus A319,N324NB,74,J,AM3892|CI9876|KL5086|VS4187|WS6523,5
arrivals,DL1438,DL,Delta Air Lines,1438,245671628,SJC,San Jose,3,37A,,2026-04-30T15:45:00-07:00,2026-04-30T15:45:00-07:00,,ON,On Time,319,A319,Airbus A319,N324NB,74,J,AM3892|CI9876|KL5086|VS4187|WS6523,5
arrivals,DL1438,DL,Delta Air Lines,1438,245671628,SJC,San Jose,3,37A,,2026-04-30T15:45:00-07:00,2026-04-30T15:45:00-07:00,,ON,On Time,319,A319,Airbus A319,N324NB,74,J,AM3892|CI9876|KL5086|VS4187|WS6523,5
arrivals,WN1981,WN,Southwest Airlines,1981,245672720,DEN,Denver,1,18B,,2026-04-30T15:45:00-07:00,2026-04-30T16:06:00-07:00,,DL,Delayed,7S7,B737,Boeing 737-700 pax,N489WN,145,J,,0
arrivals,AA143,AA,American Airlines,143,245671247,HNL,"Honolulu, Oahu",4,49B,,2026-04-30T15:48:00-07:00,2026-04-30T15:48:00-07:00,,ON,On Time,321E,A21N,Airbus A321neo,N442AN,346,J,BA4756|FJ5036|JL7560|PD6283|QF4727,5
arrivals,AA143,AA,American Airlines,143,245671247,HNL,"Honolulu, Oahu",4,49B,,2026-04-30T15:48:00-07:00,2026-04-30T15:48:00-07:00,,ON,On Time,321E,A21N,Airbus A321neo,N442AN,346,J,BA4756|FJ5036|JL7560|PD6283|QF4727,5
arrivals,AA143,AA,American Airlines,143,245671247,HNL,"Honolulu, Oahu",4,49B,,2026-04-30T15:48:00-07:00,2026-04-30T15:48:00-07:00,,ON,On Time,321E,A21N,Airbus A321neo,N442AN,346,J,BA4756|FJ5036|JL7560|PD6283|QF4727,5
arrivals,AA143,AA,American Airlines,143,245671247,HNL,"Honolulu, Oahu",4,49B,,2026-04-30T15:48:00-07:00,2026-04-30T15:48:00-07:00,,ON,On Time,321E,A21N,Airbus A321neo,N442AN,346,J,BA4756|FJ5036|JL7560|PD6283|QF4727,5
arrivals,AA143,AA,American Airlines,143,245671247,HNL,"Honolulu, Oahu",4,49B,,2026-04-30T15:48:00-07:00,2026-04-30T15:48:00-07:00,,ON,On Time,321E,A21N,Airbus A321neo,N442AN,346,J,BA4756|FJ5036|JL7560|PD6283|QF4727,5
arrivals,AA143,AA,American Airlines,143,245671247,HNL,"Honolulu, Oahu",4,49B,,2026-04-30T15:48:00-07:00,2026-04-30T15:48:00-07:00,,ON,On Time,321E,A21N,Airbus A321neo,N442AN,346,J,BA4756|FJ5036|JL7560|PD6283|QF4727,5
arrivals,VS8,VS,Virgin Atlantic Airways,8,245672689,LHR,London,2,131,,2026-04-30T15:50:00-07:00,2026-04-30T15:50:00-07:00,,SC,Scheduled,351,A35J,Airbus A350-1000,,625,J,AF6757|DL5978|KL2513,3
arrivals,VS8,VS,Virgin Atlantic Airways,8,245672689,LHR,London,2,131,,2026-04-30T15:50:00-07:00,2026-04-30T15:50:00-07:00,,SC,Scheduled,351,A35J,Airbus A350-1000,,625,J,AF6757|DL5978|KL2513,3
arrivals,VS8,VS,Virgin Atlantic Airways,8,245672689,LHR,London,2,131,,2026-04-30T15:50:00-07:00,2026-04-30T15:50:00-07:00,,SC,Scheduled,351,A35J,Airbus A350-1000,,625,J,AF6757|DL5978|KL2513,3
arrivals,VS8,VS,Virgin Atlantic Airways,8,245672689,LHR,London,2,131,,2026-04-30T15:50:00-07:00,2026-04-30T15:50:00-07:00,,SC,Scheduled,351,A35J,Airbus A350-1000,,625,J,AF6757|DL5978|KL2513,3
arrivals,DL708,DL,Delta Air Lines,708,245673513,DTW,Detroit,3,20,,2026-04-30T15:54:00-07:00,2026-04-30T15:54:00-07:00,,ON,On Time,737,B739,Boeing 737-900 pax,N898DN,258,J,AM3898|KE7354|MU8829,3
arrivals,DL708,DL,Delta Air Lines,708,245673513,DTW,Detroit,3,20,,2026-04-30T15:54:00-07:00,2026-04-30T15:54:00-07:00,,ON,On Time,737,B739,Boeing 737-900 pax,N898DN,258,J,AM3898|KE7354|MU8829,3
arrivals,DL708,DL,Delta Air Lines,708,245673513,DTW,Detroit,3,20,,2026-04-30T15:54:00-07:00,2026-04-30T15:54:00-07:00,,ON,On Time,737,B739,Boeing 737-900 pax,N898DN,258,J,AM3898|KE7354|MU8829,3
arrivals,DL708,DL,Delta Air Lines,708,245673513,DTW,Detroit,3,20,,2026-04-30T15:54:00-07:00,2026-04-30T15:54:00-07:00,,ON,On Time,737,B739,Boeing 737-900 pax,N898DN,258,J,AM3898|KE7354|MU8829,3
arrivals,LP603,LP,LAN Peru,603,245674211,SCL,Santiago,2,,,2026-04-30T15:55:00-07:00,2026-04-30T15:55:00-07:00,,SC,Scheduled,788,B788,Boeing 787-8 pax,CCBBJ,640,J,CX7813|DL6012|JL7622,3
arrivals,LP603,LP,LAN Peru,603,245674211,SCL,Santiago,2,,,2026-04-30T15:55:00-07:00,2026-04-30T15:55:00-07:00,,SC,Scheduled,788,B788,Boeing 787-8 pax,CCBBJ,640,J,CX7813|DL6012|JL7622,3
arrivals,LP603,LP,LAN Peru,603,245674211,SCL,Santiago,2,,,2026-04-30T15:55:00-07:00,2026-04-30T15:55:00-07:00,,SC,Scheduled,788,B788,Boeing 787-8 pax,CCBBJ,640,J,CX7813|DL6012|JL7622,3
arrivals,LP603,LP,LAN Peru,603,245674211,SCL,Santiago,2,,,2026-04-30T15:55:00-07:00,2026-04-30T15:55:00-07:00,,SC,Scheduled,788,B788,Boeing 787-8 pax,CCBBJ,640,J,CX7813|DL6012|JL7622,3
arrivals,DL1559,DL,Delta Air Lines,1559,245673574,SFO,San Francisco,3,38,,2026-04-30T16:00:00-07:00,2026-04-30T16:00:00-07:00,,ON,On Time,319,A319,Airbus A319,N358NB,81,J,AF2168|AM4033|KL7347|MU8842|VS1837|WS8608,6
arrivals,DL1559,DL,Delta Air Lines,1559,245673574,SFO,San Francisco,3,38,,2026-04-30T16:00:00-07:00,2026-04-30T16:00:00-07:00,,ON,On Time,319,A319,Airbus A319,N358NB,81,J,AF2168|AM4033|KL7347|MU8842|VS1837|WS8608,6
arrivals,DL1559,DL,Delta Air Lines,1559,245673574,SFO,San Francisco,3,38,,2026-04-30T16:00:00-07:00,2026-04-30T16:00:00-07:00,,ON,On Time,319,A319,Airbus A319,N358NB,81,J,AF2168|AM4033|KL7347|MU8842|VS1837|WS8608,6
arrivals,DL1559,DL,Delta Air Lines,1559,245673574,SFO,San Francisco,3,38,,2026-04-30T16:00:00-07:00,2026-04-30T16:00:00-07:00,,ON,On Time,319,A319,Airbus A319,N358NB,81,J,AF2168|AM4033|KL7347|MU8842|VS1837|WS8608,6
arrivals,DL1559,DL,Delta Air Lines,1559,245673574,SFO,San Francisco,3,38,,2026-04-30T16:00:00-07:00,2026-04-30T16:00:00-07:00,,ON,On Time,319,A319,Airbus A319,N358NB,81,J,AF2168|AM4033|KL7347|MU8842|VS1837|WS8608,6
arrivals,DL1559,DL,Delta Air Lines,1559,245673574,SFO,San Francisco,3,38,,2026-04-30T16:00:00-07:00,2026-04-30T16:00:00-07:00,,ON,On Time,319,A319,Airbus A319,N358NB,81,J,AF2168|AM4033|KL7347|MU8842|VS1837|WS8608,6
arrivals,DL1559,DL,Delta Air Lines,1559,245673574,SFO,San Francisco,3,38,,2026-04-30T16:00:00-07:00,2026-04-30T16:00:00-07:00,,ON,On Time,319,A319,Airbus A319,N358NB,81,J,AF2168|AM4033|KL7347|MU8842|VS1837|WS8608,6
arrivals,OO3759,OO,SkyWest,3759,245675958,SMF,Sacramento,3,21A,,2026-04-30T16:02:00-07:00,2026-04-30T16:02:00-07:00,,ON,On Time,EMJ,,Embraer 175,N323SY,92,J,AF2630|AM4244|CI9877|KE7223|KL5212|VS4224|WS7138,7
arrivals,OO3759,OO,SkyWest,3759,245675958,SMF,Sacramento,3,21A,,2026-04-30T16:02:00-07:00,2026-04-30T16:02:00-07:00,,ON,On Time,EMJ,,Embraer 175,N323SY,92,J,AF2630|AM4244|CI9877|KE7223|KL5212|VS4224|WS7138,7
arrivals,OO3759,OO,SkyWest,3759,245675958,SMF,Sacramento,3,21A,,2026-04-30T16:02:00-07:00,2026-04-30T16:02:00-07:00,,ON,On Time,EMJ,,Embraer 175,N323SY,92,J,AF2630|AM4244|CI9877|KE7223|KL5212|VS4224|WS7138,7
arrivals,OO3759,OO,SkyWest,3759,245675958,SMF,Sacramento,3,21A,,2026-04-30T16:02:00-07:00,2026-04-30T16:02:00-07:00,,ON,On Time,EMJ,,Embraer 175,N323SY,92,J,AF2630|AM4244|CI9877|KE7223|KL5212|VS4224|WS7138,7
arrivals,OO3759,OO,SkyWest,3759,245675958,SMF,Sacramento,3,21A,,2026-04-30T16:02:00-07:00,2026-04-30T16:02:00-07:00,,ON,On Time,EMJ,,Embraer 175,N323SY,92,J,AF2630|AM4244|CI9877|KE7223|KL5212|VS4224|WS7138,7
arrivals,OO3759,OO,SkyWest,3759,245675958,SMF,Sacramento,3,21A,,2026-04-30T16:02:00-07:00,2026-04-30T16:02:00-07:00,,ON,On Time,EMJ,,Embraer 175,N323SY,92,J,AF2630|AM4244|CI9877|KE7223|KL5212|VS4224|WS7138,7
arrivals,OO3759,OO,SkyWest,3759,245675958,SMF,Sacramento,3,21A,,2026-04-30T16:02:00-07:00,2026-04-30T16:02:00-07:00,,ON,On Time,EMJ,,Embraer 175,N323SY,92,J,AF2630|AM4244|CI9877|KE7223|KL5212|VS4224|WS7138,7
arrivals,OO3759,OO,SkyWest,3759,245675958,SMF,Sacramento,3,21A,,2026-04-30T16:02:00-07:00,2026-04-30T16:02:00-07:00,,ON,On Time,EMJ,,Embraer 175,N323SY,92,J,AF2630|AM4244|CI9877|KE7223|KL5212|VS4224|WS7138,7
arrivals,OO6214,OO,SkyWest,6214,245675576,SFO,San Francisco,4,52H,,2026-04-30T16:05:00-07:00,2026-04-30T16:05:00-07:00,,ON,On Time,E75S,E75L,Embraer 175 (Enhanced Winglets),,95,J,BA5483|FJ5031|GF6428|JL7556|PD6294|QF4159|TN1124,7
arrivals,OO6214,OO,SkyWest,6214,245675576,SFO,San Francisco,4,52H,,2026-04-30T16:05:00-07:00,2026-04-30T16:05:00-07:00,,ON,On Time,E75S,E75L,Embraer 175 (Enhanced Winglets),,95,J,BA5483|FJ5031|GF6428|JL7556|PD6294|QF4159|TN1124,7
arrivals,OO6214,OO,SkyWest,6214,245675576,SFO,San Francisco,4,52H,,2026-04-30T16:05:00-07:00,2026-04-30T16:05:00-07:00,,ON,On Time,E75S,E75L,Embraer 175 (Enhanced Winglets),,95,J,BA5483|FJ5031|GF6428|JL7556|PD6294|QF4159|TN1124,7
arrivals,OO6214,OO,SkyWest,6214,245675576,SFO,San Francisco,4,52H,,2026-04-30T16:05:00-07:00,2026-04-30T16:05:00-07:00,,ON,On Time,E75S,E75L,Embraer 175 (Enhanced Winglets),,95,J,BA5483|FJ5031|GF6428|JL7556|PD6294|QF4159|TN1124,7
arrivals,OO6214,OO,SkyWest,6214,245675576,SFO,San Francisco,4,52H,,2026-04-30T16:05:00-07:00,2026-04-30T16:05:00-07:00,,ON,On Time,E75S,E75L,Embraer 175 (Enhanced Winglets),,95,J,BA5483|FJ5031|GF6428|JL7556|PD6294|QF4159|TN1124,7
arrivals,OO6214,OO,SkyWest,6214,245675576,SFO,San Francisco,4,52H,,2026-04-30T16:05:00-07:00,2026-04-30T16:05:00-07:00,,ON,On Time,E75S,E75L,Embraer 175 (Enhanced Winglets),,95,J,BA5483|FJ5031|GF6428|JL7556|PD6294|QF4159|TN1124,7
arrivals,OO6214,OO,SkyWest,6214,245675576,SFO,San Francisco,4,52H,,2026-04-30T16:05:00-07:00,2026-04-30T16:05:00-07:00,,ON,On Time,E75S,E75L,Embraer 175 (Enhanced Winglets),,95,J,BA5483|FJ5031|GF6428|JL7556|PD6294|QF4159|TN1124,7
arrivals,OO6214,OO,SkyWest,6214,245675576,SFO,San Francisco,4,52H,,2026-04-30T16:05:00-07:00,2026-04-30T16:05:00-07:00,,ON,On Time,E75S,E75L,Embraer 175 (Enhanced Winglets),,95,J,BA5483|FJ5031|GF6428|JL7556|PD6294|QF4159|TN1124,7
arrivals,UA1190,UA,United Airlines,1190,245676735,CLE,Cleveland,7,75B,,2026-04-30T16:10:00-07:00,2026-04-30T16:10:00-07:00,,SC,Scheduled,7M8,B38M,Boeing 737MAX 8 Passenger,N37257,281,J,NZ9460|SQ1642|VA8537,3
arrivals,UA1190,UA,United Airlines,1190,245676735,CLE,Cleveland,7,75B,,2026-04-30T16:10:00-07:00,2026-04-30T16:10:00-07:00,,SC,Scheduled,7M8,B38M,Boeing 737MAX 8 Passenger,N37257,281,J,NZ9460|SQ1642|VA8537,3
arrivals,UA1190,UA,United Airlines,1190,245676735,CLE,Cleveland,7,75B,,2026-04-30T16:10:00-07:00,2026-04-30T16:10:00-07:00,,SC,Scheduled,7M8,B38M,Boeing 737MAX 8 Passenger,N37257,281,J,NZ9460|SQ1642|VA8537,3
arrivals,UA1190,UA,United Airlines,1190,245676735,CLE,Cleveland,7,75B,,2026-04-30T16:10:00-07:00,2026-04-30T16:10:00-07:00,,SC,Scheduled,7M8,B38M,Boeing 737MAX 8 Passenger,N37257,281,J,NZ9460|SQ1642|VA8537,3
arrivals,OO5550,OO,SkyWest,5550,245676840,SBP,San Luis Obispo,8,86A,,2026-04-30T16:10:00-07:00,2026-04-30T16:10:00-07:00,,SC,Scheduled,E7W,,Embraer 175,N87368,61,J,AV2382|CM2060|OS7899,3
arrivals,OO5550,OO,SkyWest,5550,245676840,SBP,San Luis Obispo,8,86A,,2026-04-30T16:10:00-07:00,2026-04-30T16:10:00-07:00,,SC,Scheduled,E7W,,Embraer 175,N87368,61,J,AV2382|CM2060|OS7899,3
arrivals,OO5550,OO,SkyWest,5550,245676840,SBP,San Luis Obispo,8,86A,,2026-04-30T16:10:00-07:00,2026-04-30T16:10:00-07:00,,SC,Scheduled,E7W,,Embraer 175,N87368,61,J,AV2382|CM2060|OS7899,3
arrivals,OO5550,OO,SkyWest,5550,245676840,SBP,San Luis Obispo,8,86A,,2026-04-30T16:10:00-07:00,2026-04-30T16:10:00-07:00,,SC,Scheduled,E7W,,Embraer 175,N87368,61,J,AV2382|CM2060|OS7899,3
arrivals,WN2473,WN,Southwest Airlines,2473,245676936,AUS,Austin,1,11B,,2026-04-30T16:10:00-07:00,2026-04-30T17:14:00-07:00,,DL,Delayed,7S8,B38M,Boeing 737-800 (Scimitar Winglets) Pax,N8675A,170,J,,0
arrivals,UA2146,UA,United Airlines,2146,245678693,DEN,Denver,7,75A,,2026-04-30T16:13:00-07:00,2026-04-30T16:13:00-07:00,,SC,Scheduled,7S8,B738,Boeing 737-800 (Scimitar Winglets) Pax,N87527,147,J,AC3894|AV2062|CM1001|NZ9478|SQ1647|VA8319,6
arrivals,UA2146,UA,United Airlines,2146,245678693,DEN,Denver,7,75A,,2026-04-30T16:13:00-07:00,2026-04-30T16:13:00-07:00,,SC,Scheduled,7S8,B738,Boeing 737-800 (Scimitar Winglets) Pax,N87527,147,J,AC3894|AV2062|CM1001|NZ9478|SQ1647|VA8319,6
arrivals,UA2146,UA,United Airlines,2146,245678693,DEN,Denver,7,75A,,2026-04-30T16:13:00-07:00,2026-04-30T16:13:00-07:00,,SC,Scheduled,7S8,B738,Boeing 737-800 (Scimitar Winglets) Pax,N87527,147,J,AC3894|AV2062|CM1001|NZ9478|SQ1647|VA8319,6
arrivals,UA2146,UA,United Airlines,2146,245678693,DEN,Denver,7,75A,,2026-04-30T16:13:00-07:00,2026-04-30T16:13:00-07:00,,SC,Scheduled,7S8,B738,Boeing 737-800 (Scimitar Winglets) Pax,N87527,147,J,AC3894|AV2062|CM1001|NZ9478|SQ1647|VA8319,6
arrivals,UA2146,UA,United Airlines,2146,245678693,DEN,Denver,7,75A,,2026-04-30T16:13:00-07:00,2026-04-30T16:13:00-07:00,,SC,Scheduled,7S8,B738,Boeing 737-800 (Scimitar Winglets) Pax,N87527,147,J,AC3894|AV2062|CM1001|NZ9478|SQ1647|VA8319,6
arrivals,UA2146,UA,United Airlines,2146,245678693,DEN,Denver,7,75A,,2026-04-30T16:13:00-07:00,2026-04-30T16:13:00-07:00,,SC,Scheduled,7S8,B738,Boeing 737-800 (Scimitar Winglets) Pax,N87527,147,J,AC3894|AV2062|CM1001|NZ9478|SQ1647|VA8319,6
arrivals,UA2146,UA,United Airlines,2146,245678693,DEN,Denver,7,75A,,2026-04-30T16:13:00-07:00,2026-04-30T16:13:00-07:00,,SC,Scheduled,7S8,B738,Boeing 737-800 (Scimitar Winglets) Pax,N87527,147,J,AC3894|AV2062|CM1001|NZ9478|SQ1647|VA8319,6
arrivals,OO5858,OO,SkyWest,5858,245678800,SMF,Sacramento,8,81,,2026-04-30T16:16:00-07:00,2026-04-30T16:16:00-07:00,,SC,Scheduled,E7W,,Embraer 175,N85373,97,J,AC4529|AV2390|CM2023|LH7942|NH7244|NZ9097|VA8138,7
arrivals,OO5858,OO,SkyWest,5858,245678800,SMF,Sacramento,8,81,,2026-04-30T16:16:00-07:00,2026-04-30T16:16:00-07:00,,SC,Scheduled,E7W,,Embraer 175,N85373,97,J,AC4529|AV2390|CM2023|LH7942|NH7244|NZ9097|VA8138,7
arrivals,OO5858,OO,SkyWest,5858,245678800,SMF,Sacramento,8,81,,2026-04-30T16:16:00-07:00,2026-04-30T16:16:00-07:00,,SC,Scheduled,E7W,,Embraer 175,N85373,97,J,AC4529|AV2390|CM2023|LH7942|NH7244|NZ9097|VA8138,7
arrivals,OO5858,OO,SkyWest,5858,245678800,SMF,Sacramento,8,81,,2026-04-30T16:16:00-07:00,2026-04-30T16:16:00-07:00,,SC,Scheduled,E7W,,Embraer 175,N85373,97,J,AC4529|AV2390|CM2023|LH7942|NH7244|NZ9097|VA8138,7
arrivals,OO5858,OO,SkyWest,5858,245678800,SMF,Sacramento,8,81,,2026-04-30T16:16:00-07:00,2026-04-30T16:16:00-07:00,,SC,Scheduled,E7W,,Embraer 175,N85373,97,J,AC4529|AV2390|CM2023|LH7942|NH7244|NZ9097|VA8138,7
arrivals,OO5858,OO,SkyWest,5858,245678800,SMF,Sacramento,8,81,,2026-04-30T16:16:00-07:00,2026-04-30T16:16:00-07:00,,SC,Scheduled,E7W,,Embraer 175,N85373,97,J,AC4529|AV2390|CM2023|LH7942|NH7244|NZ9097|VA8138,7
arrivals,OO5858,OO,SkyWest,5858,245678800,SMF,Sacramento,8,81,,2026-04-30T16:16:00-07:00,2026-04-30T16:16:00-07:00,,SC,Scheduled,E7W,,Embraer 175,N85373,97,J,AC4529|AV2390|CM2023|LH7942|NH7244|NZ9097|VA8138,7
arrivals,OO5858,OO,SkyWest,5858,245678800,SMF,Sacramento,8,81,,2026-04-30T16:16:00-07:00,2026-04-30T16:16:00-07:00,,SC,Scheduled,E7W,,Embraer 175,N85373,97,J,AC4529|AV2390|CM2023|LH7942|NH7244|NZ9097|VA8138,7
arrivals,AC792,AC,Air Canada,792,245677367,YYZ,Toronto,6,62,,2026-04-30T16:20:00-07:00,2026-04-30T16:20:00-07:00,,SC,Scheduled,7M8,B38M,Boeing 737MAX 8 Passenger,CGMEX,289,J,NH6802|NZ4742|SQ1008|UA8322,4
arrivals,AC792,AC,Air Canada,792,245677367,YYZ,Toronto,6,62,,2026-04-30T16:20:00-07:00,2026-04-30T16:20:00-07:00,,SC,Scheduled,7M8,B38M,Boeing 737MAX 8 Passenger,CGMEX,289,J,NH6802|NZ4742|SQ1008|UA8322,4
arrivals,AC792,AC,Air Canada,792,245677367,YYZ,Toronto,6,62,,2026-04-30T16:20:00-07:00,2026-04-30T16:20:00-07:00,,SC,Scheduled,7M8,B38M,Boeing 737MAX 8 Passenger,CGMEX,289,J,NH6802|NZ4742|SQ1008|UA8322,4
arrivals,AC792,AC,Air Canada,792,245677367,YYZ,Toronto,6,62,,2026-04-30T16:20:00-07:00,2026-04-30T16:20:00-07:00,,SC,Scheduled,7M8,B38M,Boeing 737MAX 8 Passenger,CGMEX,289,J,NH6802|NZ4742|SQ1008|UA8322,4
arrivals,AC792,AC,Air Canada,792,245677367,YYZ,Toronto,6,62,,2026-04-30T16:20:00-07:00,2026-04-30T16:20:00-07:00,,SC,Scheduled,7M8,B38M,Boeing 737MAX 8 Passenger,CGMEX,289,J,NH6802|NZ4742|SQ1008|UA8322,4
arrivals,TN7,TN,Air Tahiti Nui,7,245678570,PPT,Papeete,B,,,2026-04-30T16:20:00-07:00,2026-04-30T16:20:00-07:00,,SC,Scheduled,789,B789,Boeing 787-9 pax,,490,J,AA7942|AS5509|NZ4097,3
arrivals,TN7,TN,Air Tahiti Nui,7,245678570,PPT,Papeete,B,,,2026-04-30T16:20:00-07:00,2026-04-30T16:20:00-07:00,,SC,Scheduled,789,B789,Boeing 787-9 pax,,490,J,AA7942|AS5509|NZ4097,3
arrivals,TN7,TN,Air Tahiti Nui,7,245678570,PPT,Papeete,B,,,2026-04-30T16:20:00-07:00,2026-04-30T16:20:00-07:00,,SC,Scheduled,789,B789,Boeing 787-9 pax,,490,J,AA7942|AS5509|NZ4097,3
arrivals,TN7,TN,Air Tahiti Nui,7,245678570,PPT,Papeete,B,,,2026-04-30T16:20:00-07:00,2026-04-30T16:20:00-07:00,,SC,Scheduled,789,B789,Boeing 787-9 pax,,490,J,AA7942|AS5509|NZ4097,3
arrivals,OO5415,OO,SkyWest,5415,245680736,SAN,San Diego,8,80,,2026-04-30T16:22:00-07:00,2026-04-30T16:22:00-07:00,,SC,Scheduled,E7W,,Embraer 175,N89362,62,J,AV2142|CM2047|LH8876|NZ6939|OS7781|VA8420,6
arrivals,OO5415,OO,SkyWest,5415,245680736,SAN,San Diego,8,80,,2026-04-30T16:22:00-07:00,2026-04-30T16:22:00-07:00,,SC,Scheduled,E7W,,Embraer 175,N89362,62,J,AV2142|CM2047|LH8876|NZ6939|OS7781|VA8420,6
arrivals,OO5415,OO,SkyWest,5415,245680736,SAN,San Diego,8,80,,2026-04-30T16:22:00-07:00,2026-04-30T16:22:00-07:00,,SC,Scheduled,E7W,,Embraer 175,N89362,62,J,AV2142|CM2047|LH8876|NZ6939|OS7781|VA8420,6
arrivals,OO5415,OO,SkyWest,5415,245680736,SAN,San Diego,8,80,,2026-04-30T16:22:00-07:00,2026-04-30T16:22:00-07:00,,SC,Scheduled,E7W,,Embraer 175,N89362,62,J,AV2142|CM2047|LH8876|NZ6939|OS7781|VA8420,6
arrivals,OO5415,OO,SkyWest,5415,245680736,SAN,San Diego,8,80,,2026-04-30T16:22:00-07:00,2026-04-30T16:22:00-07:00,,SC,Scheduled,E7W,,Embraer 175,N89362,62,J,AV2142|CM2047|LH8876|NZ6939|OS7781|VA8420,6
arrivals,OO5415,OO,SkyWest,5415,245680736,SAN,San Diego,8,80,,2026-04-30T16:22:00-07:00,2026-04-30T16:22:00-07:00,,SC,Scheduled,E7W,,Embraer 175,N89362,62,J,AV2142|CM2047|LH8876|NZ6939|OS7781|VA8420,6
arrivals,OO5415,OO,SkyWest,5415,245680736,SAN,San Diego,8,80,,2026-04-30T16:22:00-07:00,2026-04-30T16:22:00-07:00,,SC,Scheduled,E7W,,Embraer 175,N89362,62,J,AV2142|CM2047|LH8876|NZ6939|OS7781|VA8420,6
arrivals,UA1221,UA,United Airlines,1221,245680595,MCO,Orlando,7,73,,2026-04-30T16:27:00-07:00,2026-04-30T16:27:00-07:00,,SC,Scheduled,7S9,B739,Boeing 737-900 pax,,296,J,AD7007|VA8534,2
arrivals,UA1221,UA,United Airlines,1221,245680595,MCO,Orlando,7,73,,2026-04-30T16:27:00-07:00,2026-04-30T16:27:00-07:00,,SC,Scheduled,7S9,B739,Boeing 737-900 pax,,296,J,AD7007|VA8534,2
arrivals,UA1221,UA,United Airlines,1221,245680595,MCO,Orlando,7,73,,2026-04-30T16:27:00-07:00,2026-04-30T16:27:00-07:00,,SC,Scheduled,7S9,B739,Boeing 737-900 pax,,296,J,AD7007|VA8534,2
